Number of pairs,21350.000000
Number of unique pairs,3045
Average pair frequency,7.011494
Pair entropy,7.467336

Pair,Frequency,Proportion,Entropy Term,Mutual Information
morrigankitteh cooperscats,9.000000,0.000422,0.003276,9.526230
morrigankitteh catweasel,3.000000,0.000141,0.001246,8.427618
morrigankitteh kernowkitteh,8.000000,0.000375,0.002956,9.408447
morrigankitteh frufrub,6.000000,0.000281,0.002298,9.120765
cooperscats catweasel,4.000000,0.000187,0.001608,8.609940
cooperscats kernowkitteh,9.000000,0.000422,0.003276,9.420870
cooperscats frufrub,9.000000,0.000422,0.003276,9.420870
cooperscats mrcspain,6.000000,0.000281,0.002298,9.238548
catweasel morrigankitteh,5.000000,0.000234,0.001958,8.938444
catweasel cooperscats,3.000000,0.000141,0.001246,8.322258
catweasel kernowkitteh,4.000000,0.000187,0.001608,8.609940
catweasel beansykitty,3.000000,0.000141,0.001246,8.322258
catweasel frufrub,3.000000,0.000141,0.001246,8.322258
catweasel chavcat,8.000000,0.000375,0.002956,9.303087
catweasel tiglamig,3.000000,0.000141,0.001246,8.833083
kernowkitteh beansykitty,3.000000,0.000141,0.001246,8.322258
kernowkitteh frufrub,8.000000,0.000375,0.002956,9.303087
kernowkitteh chavcat,3.000000,0.000141,0.001246,8.322258
kernowkitteh mrcspain,7.000000,0.000328,0.002630,9.392699
beansykitty morrigankitteh,6.000000,0.000281,0.002298,9.120765
beansykitty cooperscats,3.000000,0.000141,0.001246,8.322258
beansykitty catweasel,7.000000,0.000328,0.002630,9.169555
beansykitty chavcat,7.000000,0.000328,0.002630,9.169555
frufrub chavcat,3.000000,0.000141,0.001246,8.322258
frufrub mrcspain,8.000000,0.000375,0.002956,9.526230
chavcat morrigankitteh,6.000000,0.000281,0.002298,9.120765
chavcat cooperscats,7.000000,0.000328,0.002630,9.169555
chavcat kernowkitteh,5.000000,0.000234,0.001958,8.833083
rte cleared,3.000000,0.000141,0.001246,5.845719
rte incident,3.000000,0.000141,0.001246,5.594405
rte exit,7.000000,0.000328,0.002630,6.994804
spring collection,3.000000,0.000141,0.001246,8.208929
letmetrendchicevent nybfw,3.000000,0.000141,0.001246,10.442521
nybfw newyorkbride,3.000000,0.000141,0.001246,10.442521
hausmuva delafro,3.000000,0.000141,0.001246,10.442521
repmarkmeadows realdonaldtrump,4.000000,0.000187,0.001608,7.024794
repmarkmeadows potus,4.000000,0.000187,0.001608,7.751278
rhondamaga nickjfuentes,5.000000,0.000234,0.001958,10.037056
rhondamaga lsdmtshrooms,5.000000,0.000234,0.001958,10.219378
rhondamaga wsocfash,5.000000,0.000234,0.001958,10.219378
lsdmtshrooms nickjfuentes,5.000000,0.000234,0.001958,10.037056
lsdmtshrooms wsocfash,5.000000,0.000234,0.001958,10.219378
wsocfash nickjfuentes,5.000000,0.000234,0.001958,10.037056
transit road,4.000000,0.000187,0.001608,7.580320
transit cr,4.000000,0.000187,0.001608,8.011103
transit quaker,4.000000,0.000187,0.001608,9.882905
themissware hausmuva,3.000000,0.000141,0.001246,10.442521
themissware sidechickpea,3.000000,0.000141,0.001246,10.730203
themissware delafro,3.000000,0.000141,0.001246,10.730203
sidechickpea hausmuva,3.000000,0.000141,0.001246,10.442521
sidechickpea delafro,3.000000,0.000141,0.001246,10.730203
danbury incident,3.000000,0.000141,0.001246,5.817548
danbury newburgh,8.000000,0.000375,0.002956,9.749374
newburgh incident,4.000000,0.000187,0.001608,6.105230
carnegie hall,3.000000,0.000141,0.001246,9.343909
mcmythead ladybuggedhc,5.000000,0.000234,0.001958,10.219378
mcmythead reefermcgee,5.000000,0.000234,0.001958,10.219378
mcmythead evergreenprodco,5.000000,0.000234,0.001958,10.219378
ladybuggedhc reefermcgee,5.000000,0.000234,0.001958,10.219378
ladybuggedhc evergreenprodco,5.000000,0.000234,0.001958,10.219378
reefermcgee evergreenprodco,5.000000,0.000234,0.001958,10.219378
quiznakes racist,3.000000,0.000141,0.001246,7.511327
cbs access,4.000000,0.000187,0.001608,9.040723
views known,4.000000,0.000187,0.001608,8.427618
views platform,4.000000,0.000187,0.001608,8.570719
views espn,4.000000,0.000187,0.001608,6.131722
officialtaz greghamiltonwwe,5.000000,0.000234,0.001958,10.037056
barunsobtisays n,4.000000,0.000187,0.001608,7.552149
barunsobtisays arjun,4.000000,0.000187,0.001608,9.631591
barunsobtisays shahanagoswami,5.000000,0.000234,0.001958,9.631591
dats set,16.000000,0.000749,0.005393,7.892100
dats tv,16.000000,0.000749,0.005393,8.109164
dats tite,19.000000,0.000890,0.006251,8.833083
tite set,16.000000,0.000749,0.005393,7.943393
tite tv,16.000000,0.000749,0.005393,8.160458
tite aj,16.000000,0.000749,0.005393,8.478911
alexanders photography,20.000000,0.000937,0.006532,8.217898
alexanders brittany,16.000000,0.000749,0.005393,8.561149
alexanders lynn,16.000000,0.000749,0.005393,8.609940
brittany got,20.000000,0.000937,0.006532,6.471758
brittany music,20.000000,0.000937,0.006532,7.652891
brittany lynn,20.000000,0.000937,0.006532,8.784293
lynn got,20.000000,0.000937,0.006532,6.520548
lynn music,20.000000,0.000937,0.006532,7.701681
felabration thursday,3.000000,0.000141,0.001246,8.995602
felabration happyhour,3.000000,0.000141,0.001246,9.882905
felabration katralounge,3.000000,0.000141,0.001246,10.730203
katralounge officialakeju,3.000000,0.000141,0.001246,10.730203
katralounge koleurz,3.000000,0.000141,0.001246,10.219378
katralounge djsoulselector,3.000000,0.000141,0.001246,10.730203
officialakeju koleurz,3.000000,0.000141,0.001246,10.219378
officialakeju djsoulselector,3.000000,0.000141,0.001246,10.730203
officialakeju djspyonvincent,3.000000,0.000141,0.001246,10.730203
koleurz djsoulselector,3.000000,0.000141,0.001246,10.219378
koleurz djspyonvincent,3.000000,0.000141,0.001246,10.219378
djsoulselector djspyonvincent,3.000000,0.000141,0.001246,10.730203
koreatown manhattan,6.000000,0.000281,0.002298,7.511327
violence children,5.000000,0.000234,0.001958,8.938444
donnmorgan shannonthaler,4.000000,0.000187,0.001608,10.442521
convention center,4.000000,0.000187,0.001608,7.844472
lisasaurstomp veganbaconsauce,3.000000,0.000141,0.001246,10.730203
lisasaurstomp bangishotyou,3.000000,0.000141,0.001246,10.730203
veganbaconsauce bangishotyou,3.000000,0.000141,0.001246,10.730203
realeaglebites vp,3.000000,0.000141,0.001246,7.624123
realeaglebites potus,3.000000,0.000141,0.001246,7.751278
apology video,4.000000,0.000187,0.001608,7.312477
michaelskolnik jemelehill,3.000000,0.000141,0.001246,7.446789
cloudy day,3.000000,0.000141,0.001246,5.614207
zenkmm aizzgiant,22.000000,0.001030,0.007087,8.737773
zenkmm xinempl,22.000000,0.001030,0.007087,8.737773
zenkmm grabesila,22.000000,0.001030,0.007087,8.737773
aizzgiant xinempl,22.000000,0.001030,0.007087,8.737773
aizzgiant grabesila,22.000000,0.001030,0.007087,8.737773
aizzgiant ellinagen,22.000000,0.001030,0.007087,8.737773
xinempl grabesila,22.000000,0.001030,0.007087,8.737773
xinempl ellinagen,22.000000,0.001030,0.007087,8.737773
grabesila join,3.000000,0.000141,0.001246,5.441936
grabesila ellinagen,22.000000,0.001030,0.007087,8.737773
ellinagen join,3.000000,0.000141,0.001246,5.441936
mon oct,25.000000,0.001171,0.007904,7.886845
mon tonight,25.000000,0.001171,0.007904,7.249579
mon forecast,25.000000,0.001171,0.007904,8.457390
parkour dash,3.000000,0.000141,0.001246,10.442521
montclairboontonline penn,5.000000,0.000234,0.001958,8.784293
montclairboontonline station,5.000000,0.000234,0.001958,7.654428
deloitte deloittes,3.000000,0.000141,0.001246,9.882905
epascottpruitt books,3.000000,0.000141,0.001246,8.405639
epascottpruitt planet,3.000000,0.000141,0.001246,9.056227
epascottpruitt cooks,3.000000,0.000141,0.001246,9.595223
cooks books,3.000000,0.000141,0.001246,7.846023
cooks americas,3.000000,0.000141,0.001246,8.496611
cooks kill,3.000000,0.000141,0.001246,7.846023
cooks planet,3.000000,0.000141,0.001246,8.496611
cooks proposes,3.000000,0.000141,0.001246,9.882905
proposes americas,3.000000,0.000141,0.001246,9.343909
proposes kill,3.000000,0.000141,0.001246,8.693321
proposes clean,3.000000,0.000141,0.001246,9.120765
curb pollution,3.000000,0.000141,0.001246,9.931695
curb climate,3.000000,0.000141,0.001246,10.442521
climate pollution,3.000000,0.000141,0.001246,10.219378
inte ens,3.000000,0.000141,0.001246,10.037056
dktrsus cbsnews,3.000000,0.000141,0.001246,10.219378
keitholbermann trump,4.000000,0.000187,0.001608,6.496097
keitholbermann republicans,4.000000,0.000187,0.001608,8.938444
keitholbermann resist,4.000000,0.000187,0.001608,9.631591
nathansykes evapentel,5.000000,0.000234,0.001958,9.749374
sweaty mess,5.000000,0.000234,0.001958,8.960917
sweaty asshole,4.000000,0.000187,0.001608,8.650762
arrogant asshole,3.000000,0.000141,0.001246,9.343909
arrogant sweaty,3.000000,0.000141,0.001246,9.749374
eyecatching brand,58.000000,0.002717,0.016051,7.669932
eyecatching identity,58.000000,0.002717,0.016051,7.768372
eyecatching logo,57.000000,0.002670,0.015821,7.700550
identity business,3.000000,0.000141,0.001246,5.688931
identity design,57.000000,0.002670,0.015821,7.577317
identity logo,57.000000,0.002670,0.015821,7.700550
identity businesscheck,53.000000,0.002482,0.014891,7.768372
logo business,3.000000,0.000141,0.001246,5.638500
logo design,57.000000,0.002670,0.015821,7.526886
logo businesscheck,53.000000,0.002482,0.014891,7.717942
businesscheck want,3.000000,0.000141,0.001246,3.427707
businesscheck like,3.000000,0.000141,0.001246,2.823738
broadwayeastern station,4.000000,0.000187,0.001608,7.654428
broadwayeastern marcy,4.000000,0.000187,0.001608,10.219378
broadwayeastern parkway,4.000000,0.000187,0.001608,10.037056
parkway avenue,4.000000,0.000187,0.001608,7.552149
parkway station,4.000000,0.000187,0.001608,7.248963
parkway marcy,4.000000,0.000187,0.001608,9.813912
computing machine,4.000000,0.000187,0.001608,9.430920
sixth avenue,3.000000,0.000141,0.001246,7.957614
announce issue,3.000000,0.000141,0.001246,6.818180
announce newest,3.000000,0.000141,0.001246,8.938444
announce dior,3.000000,0.000141,0.001246,9.189758
resist trump,5.000000,0.000234,0.001958,6.719240
resist republicans,4.000000,0.000187,0.001608,8.938444
marble station,4.000000,0.000187,0.001608,7.431285
marble hill,4.000000,0.000187,0.001608,7.545229
joindahunt need,4.000000,0.000187,0.001608,6.486481
joindahunt brand,4.000000,0.000187,0.001608,7.669932
joindahunt eyecatching,4.000000,0.000187,0.001608,7.768372
redhawknyc indigenouspeoplesday,5.000000,0.000234,0.001958,8.995602
redhawknyc notmyhero,3.000000,0.000141,0.001246,9.931695
redhawknyc instaguy,3.000000,0.000141,0.001246,10.219378
instaguy guy,3.000000,0.000141,0.001246,7.839831
musclebeargay cullenparks,4.000000,0.000187,0.001608,9.882905
musclebeargay jazzoknows,4.000000,0.000187,0.001608,9.882905
elite sexy,8.000000,0.000375,0.002956,8.661233
elite vip,8.000000,0.000375,0.002956,9.408447
macstyli msbbravehearts,3.000000,0.000141,0.001246,10.730203
cullenparks jazzoknows,4.000000,0.000187,0.001608,10.442521
projectcarsgame live,5.000000,0.000234,0.001958,7.803464
projectcarsgame watkinsglen,3.000000,0.000141,0.001246,10.219378
finminindia jaitley,3.000000,0.000141,0.001246,9.372080
bizinindia fdi,3.000000,0.000141,0.001246,9.708552
sethrogen costco,4.000000,0.000187,0.001608,9.882905
roa road,4.000000,0.000187,0.001608,8.139936
roa hook,4.000000,0.000187,0.001608,9.631591
lust brooklyn,3.000000,0.000141,0.001246,7.174855
mecha shiva,11.000000,0.000515,0.003901,10.643192
shiva mecha,9.000000,0.000422,0.003276,10.442521
quaker start,4.000000,0.000187,0.001608,7.785764
quaker road,4.000000,0.000187,0.001608,8.139936
quaker route,4.000000,0.000187,0.001608,9.189758
tiglamig morrigankitteh,3.000000,0.000141,0.001246,8.938444
tiglamig catweasel,3.000000,0.000141,0.001246,8.833083
tiglamig beansykitty,4.000000,0.000187,0.001608,9.120765
tiglamig chavcat,6.000000,0.000281,0.002298,9.526230
grocery store,3.000000,0.000141,0.001246,8.067615
searchbabe anycost,30.000000,0.001405,0.009228,8.427618
notlost comes,30.000000,0.001405,0.009228,7.701681
lindseygrahamsc realdonaldtrump,19.000000,0.000890,0.006251,6.833739
lindseygrahamsc youre,3.000000,0.000141,0.001246,4.566187
rightcongratulations dats,3.000000,0.000141,0.001246,8.833083
rightcongratulations tite,3.000000,0.000141,0.001246,8.884377
rightcongratulations usher,3.000000,0.000141,0.001246,10.730203
usher dats,3.000000,0.000141,0.001246,8.833083
usher tite,3.000000,0.000141,0.001246,8.884377
showers lo,25.000000,0.001171,0.007904,8.000174
showers tuesday,25.000000,0.001171,0.007904,8.427618
showers sunny,15.000000,0.000703,0.005101,8.609940
showers patchy,10.000000,0.000468,0.003591,8.609940
sunny hi,15.000000,0.000703,0.005101,7.877572
patchy hi,10.000000,0.000468,0.003591,7.877572
patchy fog,10.000000,0.000468,0.003591,9.263866
fog hi,10.000000,0.000468,0.003591,7.615208
issued orange,4.000000,0.000187,0.001608,10.170587
jean jacket,3.000000,0.000141,0.001246,10.037056
jean sample,3.000000,0.000141,0.001246,10.730203
jean salego,3.000000,0.000141,0.001246,10.730203
sample salego,3.000000,0.000141,0.001246,10.730203
artistsartists uppereastside,3.000000,0.000141,0.001246,10.442521
dior shit,3.000000,0.000141,0.001246,6.004784
dior cop,3.000000,0.000141,0.001246,8.416568
dior magazine,3.000000,0.000141,0.001246,8.902076
aline directions,3.000000,0.000141,0.001246,7.768372
aline station,3.000000,0.000141,0.001246,7.654428
aline streetinwood,3.000000,0.000141,0.001246,10.730203
streetinwood station,3.000000,0.000141,0.001246,7.654428
malemodel queerartist,4.000000,0.000187,0.001608,10.442521
malemodel nyclgbtq,4.000000,0.000187,0.001608,10.442521
malemodel muscle,4.000000,0.000187,0.001608,10.442521
queerartist nyclgbtq,4.000000,0.000187,0.001608,10.442521
queerartist muscle,4.000000,0.000187,0.001608,10.442521
nyclgbtq muscle,4.000000,0.000187,0.001608,10.442521
nanukjfportrait malemodel,3.000000,0.000141,0.001246,10.442521
nanukjfportrait queerartist,3.000000,0.000141,0.001246,10.442521
nanukjfportrait nyclgbtq,3.000000,0.000141,0.001246,10.442521
udinilavoz way,6.000000,0.000281,0.002298,7.174855
udinilavoz djbignito,6.000000,0.000281,0.002298,10.037056
udinilavoz afrolatinos,5.000000,0.000234,0.001958,10.037056
djbignito way,6.000000,0.000281,0.002298,7.174855
djbignito franklinave,6.000000,0.000281,0.002298,9.526230
djbignito afrolatinos,5.000000,0.000234,0.001958,10.037056
jacob k,3.000000,0.000141,0.001246,9.631591
marsha kid,3.000000,0.000141,0.001246,9.189758
accenture job,3.000000,0.000141,0.001246,5.534780
accenture latest,3.000000,0.000141,0.001246,6.257930
accenture team,3.000000,0.000141,0.001246,6.635859
greghamiltonwwe wwe,3.000000,0.000141,0.001246,9.120765
taz wwe,3.000000,0.000141,0.001246,9.631591
afrolatinos brooklyn,5.000000,0.000234,0.001958,7.174855
afrolatinos franklinave,5.000000,0.000234,0.001958,9.526230
kosokojackson justinaireland,5.000000,0.000234,0.001958,9.412902
dlis teachers,5.000000,0.000234,0.001958,9.043804
federal employees,4.000000,0.000187,0.001608,8.966615
pleasant avenue,4.000000,0.000187,0.001608,7.552149
luxuryfemale internationalescorts,8.000000,0.000375,0.002956,9.749374
luxuryfemale manhattanescortsnycescorts,8.000000,0.000375,0.002956,9.749374
luxuryfemale nycescort,8.000000,0.000375,0.002956,9.749374
internationalescorts elite,8.000000,0.000375,0.002956,9.526230
internationalescorts manhattanescortsnycescorts,8.000000,0.000375,0.002956,9.749374
internationalescorts nycescort,8.000000,0.000375,0.002956,9.749374
manhattanescortsnycescorts sexy,8.000000,0.000375,0.002956,8.884377
manhattanescortsnycescorts elite,8.000000,0.000375,0.002956,9.526230
manhattanescortsnycescorts nycescort,8.000000,0.000375,0.002956,9.749374
nycescort sexy,8.000000,0.000375,0.002956,8.884377
nycescort vip,8.000000,0.000375,0.002956,9.631591
nycescort elite,8.000000,0.000375,0.002956,9.526230
ltr brown,3.000000,0.000141,0.001246,9.526230
ltr gum,3.000000,0.000141,0.001246,9.882905
ltr flaxmed,3.000000,0.000141,0.001246,10.730203
flaxmed brown,3.000000,0.000141,0.001246,9.526230
flaxmed gum,3.000000,0.000141,0.001246,9.882905
canandaigua exit,5.000000,0.000234,0.001958,7.169157
canandaigua rte,4.000000,0.000187,0.001608,9.120765
hudsonline directions,4.000000,0.000187,0.001608,7.768372
hudsonline hill,4.000000,0.000187,0.001608,7.768372
hudsonline marble,4.000000,0.000187,0.001608,10.219378
premium light,3.000000,0.000141,0.001246,7.533800
premium team,3.000000,0.000141,0.001246,5.719568
premium red,3.000000,0.000141,0.001246,6.712820
premium sc,9.000000,0.000422,0.003276,9.238548
premium white,3.000000,0.000141,0.001246,6.294109
premium summit,3.000000,0.000141,0.001246,8.833083
premium bonedark,3.000000,0.000141,0.001246,9.526230
metallic dark,3.000000,0.000141,0.001246,9.263866
topnotchadult club,6.000000,0.000281,0.002298,8.737773
topnotchadult dating,6.000000,0.000281,0.002298,9.056227
mcguinness street,4.000000,0.000187,0.001608,7.374468
mcguinness boulevard,4.000000,0.000187,0.001608,10.442521
mcguinness humboldt,4.000000,0.000187,0.001608,10.442521
boulevard street,4.000000,0.000187,0.001608,7.374468
boulevard humboldt,4.000000,0.000187,0.001608,10.442521
humboldt street,4.000000,0.000187,0.001608,7.374468
bonedark atomic,3.000000,0.000141,0.001246,10.730203
