Number of pairs,19448.000000
Number of unique pairs,3136
Average pair frequency,6.201531
Pair entropy,7.568848

Pair,Frequency,Proportion,Entropy Term,Mutual Information
northline woodbridge,4.000000,0.000206,0.001746,9.434590
woodbridge incident,7.000000,0.000360,0.002854,6.154754
woodbridge station,12.000000,0.000617,0.004560,7.562788
woodbridge cleared,3.000000,0.000154,0.001354,5.823673
woodbridge updated,3.000000,0.000154,0.001354,6.621180
jerseyline station,4.000000,0.000206,0.001746,7.562788
jerseyline woodbridge,4.000000,0.000206,0.001746,9.434590
coastline station,4.000000,0.000206,0.001746,7.562788
coastline woodbridge,4.000000,0.000206,0.001746,9.434590
portline station,4.000000,0.000206,0.001746,7.562788
portline wb,4.000000,0.000206,0.001746,8.784003
portline harriman,4.000000,0.000206,0.001746,9.840056
harriman station,8.000000,0.000411,0.003207,7.562788
harriman port,8.000000,0.000411,0.003207,8.923765
harriman jervis,8.000000,0.000411,0.003207,9.840056
port station,8.000000,0.000411,0.003207,6.646498
port terminal,10.000000,0.000514,0.003894,8.453761
port bus,10.000000,0.000514,0.003894,8.007474
port jervis,8.000000,0.000411,0.003207,8.923765
port authority,11.000000,0.000566,0.004229,8.923765
jervis incident,4.000000,0.000206,0.001746,6.000603
jervis station,8.000000,0.000411,0.003207,7.562788
jervisline station,4.000000,0.000206,0.001746,7.562788
jervisline harriman,4.000000,0.000206,0.001746,9.840056
jervisline port,4.000000,0.000206,0.001746,8.923765
broadway nyc,3.000000,0.000154,0.001354,4.777724
broadway street,3.000000,0.000154,0.001354,5.685086
dimcnamara cernovich,4.000000,0.000206,0.001746,8.438257
dimcnamara joylinpark,4.000000,0.000206,0.001746,9.354548
dimcnamara melissajwalpole,4.000000,0.000206,0.001746,9.354548
dimcnamara patfrmmoonachie,9.000000,0.000463,0.003553,9.354548
joylinpark cernovich,4.000000,0.000206,0.001746,9.616912
joylinpark melissajwalpole,4.000000,0.000206,0.001746,10.533203
melissajwalpole cernovich,4.000000,0.000206,0.001746,9.616912
chinese food,4.000000,0.000206,0.001746,7.671002
jasonritter gwr,3.000000,0.000154,0.001354,10.310059
kwsmug ur,3.000000,0.000154,0.001354,7.642831
cases w,3.000000,0.000154,0.001354,6.737714
promise eagleacademynew,10.000000,0.000514,0.003894,8.874975
promise potential,10.000000,0.000514,0.003894,8.680819
promise scholars,10.000000,0.000514,0.003894,9.211447
amanda seales,3.000000,0.000154,0.001354,10.533203
jerry jones,3.000000,0.000154,0.001354,9.329230
voice like,3.000000,0.000154,0.001354,4.352841
schedule rarely,3.000000,0.000154,0.001354,9.616912
waste time,3.000000,0.000154,0.001354,6.198093
yolo yo,3.000000,0.000154,0.001354,7.942936
coney beach,4.000000,0.000206,0.001746,8.623660
coney island,9.000000,0.000463,0.003553,8.485510
coney boardwalk,4.000000,0.000206,0.001746,9.722273
etrade hiring,4.000000,0.000206,0.001746,6.977855
ol boys,3.000000,0.000154,0.001354,8.700621
ol feat,3.000000,0.000154,0.001354,9.329230
blackandwhite iphonography,3.000000,0.000154,0.001354,10.310059
jonfavs think,3.000000,0.000154,0.001354,5.464299
georgewashingtonbridge eb,6.000000,0.000309,0.002494,7.930513
georgewashingtonbridge level,6.000000,0.000309,0.002494,8.828455
georgewashingtonbridge sidelower,4.000000,0.000206,0.001746,10.127738
sidelower level,4.000000,0.000206,0.001746,8.828455
scifantasy seananmcguire,3.000000,0.000154,0.001354,10.820885
tax money,3.000000,0.000154,0.001354,6.174359
tax payer,3.000000,0.000154,0.001354,9.280440
girlsreallyrule ampmangano,3.000000,0.000154,0.001354,10.820885
disabled vehicle,3.000000,0.000154,0.001354,10.127738
disabled lane,3.000000,0.000154,0.001354,9.840056
acc boycotteverythingtrump,3.000000,0.000154,0.001354,9.521602
subscribe ppl,3.000000,0.000154,0.001354,7.465150
leif day,3.000000,0.000154,0.001354,5.992571
swing electriczoo,4.000000,0.000206,0.001746,9.973587
swing electriczoony,3.000000,0.000154,0.001354,9.685905
frazier great,5.000000,0.000257,0.002125,6.430559
frazier lots,5.000000,0.000257,0.002125,9.086284
frazier fir,5.000000,0.000257,0.002125,10.310059
fir great,5.000000,0.000257,0.002125,6.430559
fir gift,5.000000,0.000257,0.002125,9.211447
fir lots,5.000000,0.000257,0.002125,9.086284
thecloisters newyorkcity,3.000000,0.000154,0.001354,8.874975
thecloisters bronx,3.000000,0.000154,0.001354,10.127738
thecloisters shotoniphone,3.000000,0.000154,0.001354,10.820885
shotoniphone blackandwhite,3.000000,0.000154,0.001354,10.310059
shotoniphone iphoneonly,3.000000,0.000154,0.001354,10.820885
shotoniphone iphonography,3.000000,0.000154,0.001354,10.820885
iphoneonly blackandwhite,3.000000,0.000154,0.001354,10.310059
iphoneonly iphonography,3.000000,0.000154,0.001354,10.820885
barclays center,8.000000,0.000411,0.003207,8.246366
gypsydennyc snap,3.000000,0.000154,0.001354,9.521602
gypsydennyc delamerfloral,3.000000,0.000154,0.001354,10.820885
gypsydennyc decor,3.000000,0.000154,0.001354,10.820885
delamerfloral snap,3.000000,0.000154,0.001354,9.521602
delamerfloral decor,3.000000,0.000154,0.001354,10.820885
delamerfloral nobodegaflowers,3.000000,0.000154,0.001354,10.820885
decor snap,3.000000,0.000154,0.001354,9.521602
decor nobodegaflowers,3.000000,0.000154,0.001354,10.820885
secaucus nj,5.000000,0.000257,0.002125,6.933154
secaucus incident,3.000000,0.000154,0.001354,5.307456
secaucus rd,7.000000,0.000360,0.002854,7.854140
gardenstateparkway sb,4.000000,0.000206,0.001746,7.729842
gardenstateparkway south,4.000000,0.000206,0.001746,8.364149
gardenstateparkway exit,4.000000,0.000206,0.001746,7.115476
cr incident,4.000000,0.000206,0.001746,4.901991
cr rd,8.000000,0.000411,0.003207,7.294524
cr cleared,12.000000,0.000617,0.004560,6.516820
cr exit,4.000000,0.000206,0.001746,5.323717
cr bridge,4.000000,0.000206,0.001746,6.869641
cr construction,6.000000,0.000309,0.002494,6.683055
jason going,3.000000,0.000154,0.001354,5.261914
jason miller,3.000000,0.000154,0.001354,8.299610
jason burton,5.000000,0.000257,0.002125,8.810436
jason gh,3.000000,0.000154,0.001354,6.581959
impressive american,3.000000,0.000154,0.001354,8.255935
impressive hundreds,3.000000,0.000154,0.001354,10.310059
notre students,3.000000,0.000154,0.001354,9.146908
notre walked,3.000000,0.000154,0.001354,9.146908
notre dame,3.000000,0.000154,0.001354,10.245521
dame students,3.000000,0.000154,0.001354,9.146908
dame walked,3.000000,0.000154,0.001354,9.146908
dame protest,3.000000,0.000154,0.001354,8.299610
nline street,4.000000,0.000206,0.001746,7.419687
nline sb,4.000000,0.000206,0.001746,7.729842
nline station,4.000000,0.000206,0.001746,7.562788
annehug iamjackiemc,3.000000,0.000154,0.001354,10.820885
annehug drniallmc,3.000000,0.000154,0.001354,10.820885
iamjackiemc drniallmc,3.000000,0.000154,0.001354,10.820885
iamjackiemc rflooonz,3.000000,0.000154,0.001354,10.820885
authortherapist drniallmc,3.000000,0.000154,0.001354,10.820885
drniallmc rflooonz,3.000000,0.000154,0.001354,10.820885
drniallmc supremepooleire,3.000000,0.000154,0.001354,10.820885
rflooonz supremepooleire,3.000000,0.000154,0.001354,10.820885
tal vez,3.000000,0.000154,0.001354,10.533203
taconic exit,4.000000,0.000206,0.001746,6.304546
taconic rte,6.000000,0.000309,0.002494,7.987671
taconic parkway,6.000000,0.000309,0.002494,9.116137
saugerties exit,4.000000,0.000206,0.001746,7.115476
saugerties rte,4.000000,0.000206,0.001746,8.393137
saugerties catskill,4.000000,0.000206,0.001746,10.533203
catskill rte,4.000000,0.000206,0.001746,8.393137
nightlife think,3.000000,0.000154,0.001354,6.339767
nightlife happening,3.000000,0.000154,0.001354,9.106086
nightlife anymoreselfie,3.000000,0.000154,0.001354,10.310059
anymoreselfie killed,3.000000,0.000154,0.001354,9.086284
anymoreselfie culture,3.000000,0.000154,0.001354,8.975058
nicole president,3.000000,0.000154,0.001354,7.894145
pensnroses ifuaskmee,5.000000,0.000257,0.002125,10.127738
build strength,3.000000,0.000154,0.001354,8.992758
kscotphila eagles,3.000000,0.000154,0.001354,10.127738
fdr dr,4.000000,0.000206,0.001746,9.029125
fdr st,3.000000,0.000154,0.001354,7.968253
fdr nb,3.000000,0.000154,0.001354,7.661523
centre street,3.000000,0.000154,0.001354,6.321075
franklindrooseveltdrive street,6.000000,0.000309,0.002494,7.014222
franklindrooseveltdrive east,6.000000,0.000309,0.002494,7.622212
franklindrooseveltdrive exit,3.000000,0.000154,0.001354,6.016864
franklindrooseveltdrive nb,7.000000,0.000360,0.002854,7.697891
franklindrooseveltdrive willis,3.000000,0.000154,0.001354,9.211447
robertcyoung jenetallday,3.000000,0.000154,0.001354,10.022377
robertcyoung stilettoroyalty,4.000000,0.000206,0.001746,10.310059
robertcyoung iamlaurenp,4.000000,0.000206,0.001746,10.310059
twerkfortwerk mattcousin,3.000000,0.000154,0.001354,10.820885
thomasdepena kaboomkrusader,4.000000,0.000206,0.001746,10.533203
mag written,7.000000,0.000360,0.002854,9.221016
mag unplug,7.000000,0.000360,0.002854,9.840056
mag acaseonline,6.000000,0.000309,0.002494,9.840056
wrathsmuzik soundcloud,3.000000,0.000154,0.001354,8.741443
wrathsmuzik np,3.000000,0.000154,0.001354,9.434590
wrathsmuzik deathbeforedisshonorprodz,3.000000,0.000154,0.001354,9.722273
podcastnew coming,9.000000,0.000463,0.003553,7.776362
podcastnew episode,9.000000,0.000463,0.003553,8.552201
podcastnew soonthehipnoticepodcastsnakes,9.000000,0.000463,0.003553,9.722273
soonthehipnoticepodcastsnakes ophidiophobia,9.000000,0.000463,0.003553,9.722273
tiger jow,3.000000,0.000154,0.001354,10.310059
jow fu,3.000000,0.000154,0.001354,10.310059
jow pai,3.000000,0.000154,0.001354,10.820885
jow kung,3.000000,0.000154,0.001354,10.820885
pai fu,3.000000,0.000154,0.001354,10.310059
pai kung,3.000000,0.000154,0.001354,10.820885
kung fu,3.000000,0.000154,0.001354,10.310059
staten island,4.000000,0.000206,0.001746,8.485510
deathbeforedisshonorprodz soundcloud,3.000000,0.000154,0.001354,9.840056
deathbeforedisshonorprodz np,3.000000,0.000154,0.001354,10.533203
opus written,7.000000,0.000360,0.002854,9.354548
opus mag,7.000000,0.000360,0.002854,9.840056
opus unplug,7.000000,0.000360,0.002854,9.973587
unplug written,7.000000,0.000360,0.002854,9.354548
unplug opus,5.000000,0.000257,0.002125,9.637115
unplug acaseonline,6.000000,0.000309,0.002494,9.973587
acaseonline mag,5.000000,0.000257,0.002125,9.657734
acaseonline opus,5.000000,0.000257,0.002125,9.791265
acaseonline unplug,5.000000,0.000257,0.002125,9.791265
ai human,3.000000,0.000154,0.001354,7.760614
union station,6.000000,0.000309,0.002494,6.789598
union hartford,6.000000,0.000309,0.002494,9.354548
bearmountainbridge county,4.000000,0.000206,0.001746,9.146908
bearmountainbridge directions,4.000000,0.000206,0.001746,8.485510
bearmountainbridge rocklandorange,4.000000,0.000206,0.001746,10.533203
rocklandorange county,8.000000,0.000411,0.003207,9.840056
rocklandorange westchester,4.000000,0.000206,0.001746,10.310059
westchester incident,3.000000,0.000154,0.001354,6.182925
westchester county,4.000000,0.000206,0.001746,8.923765
routepulaski rd,7.000000,0.000360,0.002854,8.393137
routepulaski secaucus,7.000000,0.000360,0.002854,9.434590
routepulaski skyway,7.000000,0.000360,0.002854,9.973587
skyway rd,7.000000,0.000360,0.002854,8.393137
skyway secaucus,7.000000,0.000360,0.002854,9.434590
bot gone,3.000000,0.000154,0.001354,7.894145
authority terminal,10.000000,0.000514,0.003894,9.051598
authority bus,10.000000,0.000514,0.003894,8.605311
authority union,6.000000,0.000309,0.002494,8.748412
realisticverbalize job,3.000000,0.000154,0.001354,3.492812
pastrami rueben,4.000000,0.000206,0.001746,10.533203
pastrami cheesecake,4.000000,0.000206,0.001746,10.310059
rueben juniors,4.000000,0.000206,0.001746,10.127738
rueben cheesecake,4.000000,0.000206,0.001746,10.310059
cheesecake juniors,4.000000,0.000206,0.001746,9.904594
insider tips,5.000000,0.000257,0.002125,9.098118
insider mariselsalazar,4.000000,0.000206,0.001746,9.722273
mariselsalazar foodie,5.000000,0.000257,0.002125,9.791265
mariselsalazar nyc,5.000000,0.000257,0.002125,6.330004
cynthiarfsays shellimeyers,3.000000,0.000154,0.001354,10.820885
greeley square,3.000000,0.000154,0.001354,8.828455
weeseandbeyond jasontebbe,4.000000,0.000206,0.001746,8.923765
carolina herrera,3.000000,0.000154,0.001354,10.533203
carolina readytowear,3.000000,0.000154,0.001354,10.533203
jcrewl pay,3.000000,0.000154,0.001354,7.009296
namor nycc,3.000000,0.000154,0.001354,7.671002
namor newyorkcomiccon,3.000000,0.000154,0.001354,9.840056
namor submariner,3.000000,0.000154,0.001354,10.820885
submariner nycc,3.000000,0.000154,0.001354,7.671002
submariner newyorkcomiccon,3.000000,0.000154,0.001354,9.840056
submariner marvelcosplay,3.000000,0.000154,0.001354,10.820885
marketurbanism sandypsj,12.000000,0.000617,0.004560,9.131404
marketurbanism alonlevy,4.000000,0.000206,0.001746,8.101785
marketurbanism mosesnyc,3.000000,0.000154,0.001354,9.354548
taconicstateparkway ny,4.000000,0.000206,0.001746,5.893631
taconicstateparkway sb,4.000000,0.000206,0.001746,7.729842
taconicstateparkway exit,4.000000,0.000206,0.001746,7.115476
mjhs job,3.000000,0.000154,0.001354,5.920561
mjhs team,3.000000,0.000154,0.001354,7.324377
mjhs latest,3.000000,0.000154,0.001354,6.636293
confederate flag,5.000000,0.000257,0.002125,8.538502
cyrus vance,3.000000,0.000154,0.001354,10.533203
flu shots,3.000000,0.000154,0.001354,8.700621
rfktriboroughbridge manhattan,5.000000,0.000257,0.002125,7.656817
rfktriboroughbridge wb,5.000000,0.000257,0.002125,8.784003
grown people,3.000000,0.000154,0.001354,5.903340
leroy exit,3.000000,0.000154,0.001354,6.827794
leroy rte,3.000000,0.000154,0.001354,8.105454
trainee rt,3.000000,0.000154,0.001354,8.364149
willis avenue,5.000000,0.000257,0.002125,8.335978
willis bridge,5.000000,0.000257,0.002125,8.661401
employer pay,3.000000,0.000154,0.001354,8.308579
phdeepapnia just,3.000000,0.000154,0.001354,2.642527
phdeepapnia really,3.000000,0.000154,0.001354,3.799801
phdeepapnia people,3.000000,0.000154,0.001354,3.369643
phdeepapnia know,3.000000,0.000154,0.001354,3.527867
phdeepapnia kneeling,4.000000,0.000206,0.001746,6.764761
phdeepapnia youre,5.000000,0.000257,0.002125,4.128305
phdeepapnia understand,3.000000,0.000154,0.001354,5.378467
phdeepapnia mikepence,38.000000,0.001954,0.012188,7.652748
phdeepapnia whining,3.000000,0.000154,0.001354,7.265537
benlauderdale thosjleeper,4.000000,0.000206,0.001746,9.146908
benlauderdale profmirya,3.000000,0.000154,0.001354,8.859226
thosjleeper benlauderdale,4.000000,0.000206,0.001746,9.146908
thosjleeper profmirya,7.000000,0.000360,0.002854,9.706524
profmirya benlauderdale,5.000000,0.000257,0.002125,9.370052
liberalsue gingiecato,6.000000,0.000309,0.002494,9.434590
liberalsue nesjloch,8.000000,0.000411,0.003207,9.722273
liberalsue sassycassycat,6.000000,0.000309,0.002494,9.146908
liberalsue washynetty,4.000000,0.000206,0.001746,9.029125
gingiecato nesjloch,8.000000,0.000411,0.003207,9.604489
gingiecato sassycassycat,6.000000,0.000309,0.002494,9.029125
gingiecato washynetty,6.000000,0.000309,0.002494,9.316807
nesjloch sassycassycat,6.000000,0.000309,0.002494,9.029125
nesjloch washynetty,8.000000,0.000411,0.003207,9.604489
nesjloch vanessahawkhead,8.000000,0.000411,0.003207,9.604489
nesjloch lindsayph,3.000000,0.000154,0.001354,9.029125
sassycassycat nesjloch,3.000000,0.000154,0.001354,8.335978
sassycassycat washynetty,7.000000,0.000360,0.002854,9.183276
sassycassycat vanessahawkhead,7.000000,0.000360,0.002854,9.183276
sassycassycat lindsayph,3.000000,0.000154,0.001354,8.741443
washynetty vanessahawkhead,9.000000,0.000463,0.003553,9.722273
washynetty lindsayph,5.000000,0.000257,0.002125,9.539951
vanessahawkhead lindsayph,6.000000,0.000309,0.002494,9.722273
boongalinge latuazon,32.000000,0.001645,0.010547,8.453761
boongalinge liesesmarryhk,32.000000,0.001645,0.010547,8.453761
boongalinge aldubeth,32.000000,0.001645,0.010547,8.453761
latuazon liesesmarryhk,32.000000,0.001645,0.010547,8.453761
latuazon aldubeth,32.000000,0.001645,0.010547,8.453761
latuazon ecilmaria,32.000000,0.001645,0.010547,8.453761
liesesmarryhk aldubeth,32.000000,0.001645,0.010547,8.453761
liesesmarryhk ecilmaria,32.000000,0.001645,0.010547,8.453761
aldubeth ecilmaria,32.000000,0.001645,0.010547,8.453761
ecilmaria ny,3.000000,0.000154,0.001354,3.526507
av cleared,4.000000,0.000206,0.001746,6.650351
av construction,3.000000,0.000154,0.001354,7.222052
denismarkell want,3.000000,0.000154,0.001354,4.631936
denismarkell brooksbenjamin,10.000000,0.000514,0.003894,8.680819
denismarkell yayomgofficial,13.000000,0.000668,0.004887,9.012176
mosesnyc black,3.000000,0.000154,0.001354,7.745110
cosplayers cosplayersunite,3.000000,0.000154,0.001354,10.533203
cosplayers cameraman,3.000000,0.000154,0.001354,10.533203
chinaputinrf medvedevrussia,6.000000,0.000309,0.002494,9.722273
doranlk liberalsue,3.000000,0.000154,0.001354,9.552373
doranlk gingiecato,3.000000,0.000154,0.001354,9.434590
doranlk nesjloch,3.000000,0.000154,0.001354,9.434590
brooksbenjamin denismarkell,5.000000,0.000257,0.002125,7.987671
brooksbenjamin yayomgofficial,13.000000,0.000668,0.004887,9.137339
gratefuli grateful,3.000000,0.000154,0.001354,8.623660
rockaway parkway,4.000000,0.000206,0.001746,9.521602
bases loaded,3.000000,0.000154,0.001354,9.840056
cosplayersunite cameraman,3.000000,0.000154,0.001354,10.820885
herrera readytowear,3.000000,0.000154,0.001354,10.820885
folloforfollo folloforfolloback,19.000000,0.000977,0.006771,8.923765
folloforfollo folloback,19.000000,0.000977,0.006771,8.975058
folloback folloforfolloback,19.000000,0.000977,0.006771,8.923765
onward good,5.000000,0.000257,0.002125,5.929033
onward music,9.000000,0.000463,0.003553,7.537470
onward books,4.000000,0.000206,0.001746,8.017524
onward upward,9.000000,0.000463,0.003553,9.722273
upward great,4.000000,0.000206,0.001746,5.619629
upward good,5.000000,0.000257,0.002125,5.929033
upward music,9.000000,0.000463,0.003553,7.537470
upward books,9.000000,0.000463,0.003553,8.828455
bkchiblist sandypsj,3.000000,0.000154,0.001354,9.211447
bkchiblist marketurbanism,3.000000,0.000154,0.001354,9.354548
pork chop,3.000000,0.000154,0.001354,10.310059
reminiscing time,3.000000,0.000154,0.001354,6.485775
reminiscing took,3.000000,0.000154,0.001354,8.364149
adderall hair,3.000000,0.000154,0.001354,8.552201
adderall minutes,3.000000,0.000154,0.001354,8.923765
adderall combed,3.000000,0.000154,0.001354,10.820885
combed hair,3.000000,0.000154,0.001354,8.552201
combed minutes,3.000000,0.000154,0.001354,8.923765
hartford incident,3.000000,0.000154,0.001354,6.000603
hartford nb,3.000000,0.000154,0.001354,7.256058
blckbolex marvel,4.000000,0.000206,0.001746,7.696320
davidpoland carrierickey,3.000000,0.000154,0.001354,10.820885
vikasknirmal ccchicco,3.000000,0.000154,0.001354,9.010776
vikasknirmal sywnps,3.000000,0.000154,0.001354,10.310059
vikasknirmal veronikasmolkov,4.000000,0.000206,0.001746,10.086916
sywnps ccchicco,3.000000,0.000154,0.001354,9.521602
sywnps veronikasmolkov,3.000000,0.000154,0.001354,10.310059
dvd w,3.000000,0.000154,0.001354,7.430861
codingduckrbx skylareventive,3.000000,0.000154,0.001354,9.840056
lorrys park,6.000000,0.000309,0.002494,7.912164
lorrys central,6.000000,0.000309,0.002494,8.230618
lorrys lens,6.000000,0.000309,0.002494,9.722273
lorry essence,5.000000,0.000257,0.002125,9.791265
lorry explores,6.000000,0.000309,0.002494,10.127738
explores essence,5.000000,0.000257,0.002125,9.791265
babedotnet carolinephinney,14.000000,0.000720,0.005209,8.975058
babedotnet itsamandaross,4.000000,0.000206,0.001746,8.975058
palisades av,4.000000,0.000206,0.001746,9.973587
jenetallday stilettoroyalty,4.000000,0.000206,0.001746,10.533203
jenetallday iamlaurenp,4.000000,0.000206,0.001746,10.533203
jenetallday shanellelittle,3.000000,0.000154,0.001354,10.245521
stilettoroyalty iamlaurenp,4.000000,0.000206,0.001746,10.533203
stilettoroyalty shanellelittle,4.000000,0.000206,0.001746,10.533203
stilettoroyalty heathermatarazz,4.000000,0.000206,0.001746,10.533203
iamlaurenp shanellelittle,4.000000,0.000206,0.001746,10.533203
iamlaurenp heathermatarazz,4.000000,0.000206,0.001746,10.533203
iamlaurenp lohendri,4.000000,0.000206,0.001746,10.533203
shanellelittle heathermatarazz,4.000000,0.000206,0.001746,10.533203
shanellelittle lohendri,4.000000,0.000206,0.001746,10.533203
heathermatarazz lohendri,4.000000,0.000206,0.001746,10.533203
carolinephinney itsamandaross,4.000000,0.000206,0.001746,9.280440
nautics blocked,4.000000,0.000206,0.001746,8.422990
bergen ride,4.000000,0.000206,0.001746,9.616912
bergen park,4.000000,0.000206,0.001746,7.912164
forgiving medical,4.000000,0.000206,0.001746,9.354548
forgiving americas,4.000000,0.000206,0.001746,9.280440
forgiving unpaid,4.000000,0.000206,0.001746,10.533203
unpaid black,4.000000,0.000206,0.001746,7.745110
unpaid medical,4.000000,0.000206,0.001746,9.354548
unpaid debt,4.000000,0.000206,0.001746,9.840056
memegod crazyshit,5.000000,0.000257,0.002125,10.310059
memegod wildshit,4.000000,0.000206,0.001746,10.310059
memegod funnyaf,3.000000,0.000154,0.001354,10.310059
crazyshit wildshit,4.000000,0.000206,0.001746,10.310059
crazyshit funnyaf,3.000000,0.000154,0.001354,10.310059
wildshit funnyaf,3.000000,0.000154,0.001354,10.533203
sindaco sabaudia,3.000000,0.000154,0.001354,10.533203
rissyrisurbano youre,3.000000,0.000154,0.001354,6.374320
rissyrisurbano welcome,3.000000,0.000154,0.001354,8.741443
paidtroll w,3.000000,0.000154,0.001354,7.430861
elrow la,4.000000,0.000206,0.001746,7.304377
elrow swing,4.000000,0.000206,0.001746,9.973587
elrow bollywood,4.000000,0.000206,0.001746,10.533203
bollywood la,4.000000,0.000206,0.001746,7.304377
bollywood swing,4.000000,0.000206,0.001746,9.973587
electriczoo electriczoony,4.000000,0.000206,0.001746,10.533203
pencil sharp,3.000000,0.000154,0.001354,9.973587
metronorth telling,3.000000,0.000154,0.001354,9.029125
metronorth running,3.000000,0.000154,0.001354,8.700621
metronorth trains,3.000000,0.000154,0.001354,10.533203
rarerblx nautics,4.000000,0.000206,0.001746,9.904594
damon crowe,3.000000,0.000154,0.001354,10.245521
uncubeothungayo dove,5.000000,0.000257,0.002125,8.552201
tompepinsky benlauderdale,3.000000,0.000154,0.001354,9.840056
tompepinsky thosjleeper,3.000000,0.000154,0.001354,9.840056
tompepinsky profmirya,3.000000,0.000154,0.001354,9.840056
harenofate anatoliisharii,3.000000,0.000154,0.001354,10.820885
