Number of pairs,23936.000000
Number of unique pairs,3783
Average pair frequency,6.327254
Pair entropy,7.842861

Pair,Frequency,Proportion,Entropy Term,Mutual Information
town line,12.000000,0.000501,0.003809,6.207055
town construction,5.000000,0.000209,0.001770,4.014006
town cleared,3.000000,0.000125,0.001126,3.786687
town michaels,9.000000,0.000376,0.002965,7.775671
town sodus,4.000000,0.000167,0.001453,7.881032
town lyons,8.000000,0.000334,0.002675,8.574179
town cichael,6.000000,0.000251,0.002078,7.881032
donna karan,14.000000,0.000585,0.004354,8.470995
donna dkny,3.000000,0.000125,0.001126,7.566538
karan weinstein,3.000000,0.000125,0.001126,6.311510
website price,9.000000,0.000376,0.002965,8.138577
website design,5.000000,0.000209,0.001770,6.991174
website share,9.000000,0.000376,0.002965,7.327646
website reasonable,9.000000,0.000376,0.002965,8.346216
design website,11.000000,0.000460,0.003532,7.779631
design development,11.000000,0.000460,0.003532,7.479527
design reasonable,9.000000,0.000376,0.002965,8.009744
unite team,4.000000,0.000167,0.001453,6.603728
unite facebookcustomerservice,4.000000,0.000167,0.001453,6.739860
unite immediate,4.000000,0.000167,0.001453,8.819301
immediate facebookcustomerservice,5.000000,0.000209,0.001770,6.269856
immediate help,5.000000,0.000209,0.001770,6.106816
immediate aid,5.000000,0.000209,0.001770,8.126154
immediate dial,5.000000,0.000209,0.001770,7.433007
miss having,3.000000,0.000125,0.001126,5.252903
men women,4.000000,0.000167,0.001453,4.657817
men need,3.000000,0.000125,0.001126,3.596945
men mensstyle,3.000000,0.000125,0.001126,7.414658
men menswear,3.000000,0.000125,0.001126,7.414658
mood blah,3.000000,0.000125,0.001126,7.925483
construction manhattan,3.000000,0.000125,0.001126,3.271379
construction ny,8.000000,0.000334,0.002675,2.415497
construction main,4.000000,0.000167,0.001453,5.134597
construction avenue,10.000000,0.000418,0.003251,3.940675
construction street,7.000000,0.000292,0.002380,3.534729
construction start,10.000000,0.000418,0.003251,4.510443
construction town,8.000000,0.000334,0.002675,4.484010
construction franklindrooseveltdrive,8.000000,0.000334,0.002675,5.673594
construction nb,26.000000,0.001086,0.007414,5.448255
construction east,18.000000,0.000752,0.005409,4.933926
construction directions,124.000000,0.005180,0.027264,5.790801
construction north,18.000000,0.000752,0.005409,5.252380
construction road,9.000000,0.000376,0.002965,4.846915
construction incident,3.000000,0.000125,0.001126,1.608237
construction dline,3.000000,0.000125,0.001126,5.134597
construction streetherald,3.000000,0.000125,0.001126,5.134597
construction station,7.000000,0.000292,0.002380,3.175173
construction cleared,5.000000,0.000209,0.001770,2.649691
construction wb,37.000000,0.001546,0.010005,5.462101
construction exit,42.000000,0.001755,0.011134,4.777922
construction broadway,3.000000,0.000125,0.001126,4.336089
construction st,8.000000,0.000334,0.002675,3.995163
construction west,4.000000,0.000167,0.001453,4.287299
construction bound,6.000000,0.000251,0.002078,4.729132
construction truck,4.000000,0.000167,0.001453,4.361407
construction eb,19.000000,0.000794,0.005667,4.666789
construction hamilton,3.000000,0.000125,0.001126,4.692764
construction av,6.000000,0.000251,0.002078,5.080530
construction cr,17.000000,0.000710,0.005149,4.817928
construction hollandtunnel,3.000000,0.000125,0.001126,6.233209
construction south,11.000000,0.000460,0.003532,5.165369
construction county,4.000000,0.000167,0.001453,4.623772
construction sb,22.000000,0.000919,0.006427,5.165369
construction lincolntunnel,5.000000,0.000209,0.001770,5.357741
construction streethudson,6.000000,0.000251,0.002078,6.233209
construction yards,6.000000,0.000251,0.002078,6.079059
construction streetharlem,7.000000,0.000292,0.002380,6.233209
construction canal,3.000000,0.000125,0.001126,5.252380
construction ferry,3.000000,0.000125,0.001126,5.540062
construction aline,6.000000,0.000251,0.002078,6.233209
construction uptown,3.000000,0.000125,0.001126,6.233209
construction fline,6.000000,0.000251,0.002078,6.233209
construction queens,3.000000,0.000125,0.001126,4.498608
construction newjerseyturnpikeeasternspur,4.000000,0.000167,0.001453,6.233209
construction nj,10.000000,0.000418,0.003251,3.971446
construction tonnelle,5.000000,0.000209,0.001770,5.896737
construction pleasant,4.000000,0.000167,0.001453,5.827744
construction pulaskiskyway,5.000000,0.000209,0.001770,6.233209
construction rd,4.000000,0.000167,0.001453,3.329044
construction taconicstateparkway,6.000000,0.000251,0.002078,5.252380
construction paulmier,4.000000,0.000167,0.001453,6.233209
construction route,4.000000,0.000167,0.001453,4.846915
construction georgewashingtonbridge,4.000000,0.000167,0.001453,5.673594
construction wantaghstateparkway,4.000000,0.000167,0.001453,6.233209
construction jline,6.000000,0.000251,0.002078,6.233209
construction broadwayeastern,6.000000,0.000251,0.002078,5.540062
construction mountain,6.000000,0.000251,0.002078,5.945527
construction mountreadboulevard,3.000000,0.000125,0.001126,6.233209
construction ridgeway,3.000000,0.000125,0.001126,6.233209
franklindrooseveltdrive street,9.000000,0.000376,0.002965,6.623449
franklindrooseveltdrive nb,6.000000,0.000251,0.002078,6.819324
franklindrooseveltdrive east,8.000000,0.000334,0.002675,6.960402
franklindrooseveltdrive exit,5.000000,0.000209,0.001770,5.487097
franklindrooseveltdrive sb,8.000000,0.000334,0.002675,6.991174
franklindrooseveltdrive triborough,3.000000,0.000125,0.001126,9.070616
nb ny,8.000000,0.000334,0.002675,3.848909
nb stop,3.000000,0.000125,0.001126,4.434501
nb ave,4.000000,0.000167,0.001453,5.961874
nb street,10.000000,0.000418,0.003251,5.324816
nb central,3.000000,0.000125,0.001126,5.268726
nb construction,3.000000,0.000125,0.001126,3.288770
nb east,12.000000,0.000501,0.003809,5.961874
nb north,7.000000,0.000292,0.002380,5.741331
nb incident,3.000000,0.000125,0.001126,3.041649
nb cleared,3.000000,0.000125,0.001126,3.572277
nb exit,11.000000,0.000460,0.003532,4.871560
nb grand,3.000000,0.000125,0.001126,5.587180
nb truck,5.000000,0.000209,0.001770,6.017963
nb av,5.000000,0.000209,0.001770,6.331621
nb south,6.000000,0.000251,0.002078,5.992645
nb interchange,7.000000,0.000292,0.002380,6.904482
nb nj,11.000000,0.000460,0.003532,5.500169
nb terminal,3.000000,0.000125,0.001126,5.992645
nb communipaw,3.000000,0.000125,0.001126,7.666622
nb routecommunipaw,5.000000,0.000209,0.001770,7.666622
nb leg,4.000000,0.000167,0.001453,6.750331
nb garden,3.000000,0.000125,0.001126,7.155796
east ny,4.000000,0.000167,0.001453,3.009159
east brooklyn,5.000000,0.000209,0.001770,4.023511
east street,25.000000,0.001044,0.007169,6.094503
east construction,6.000000,0.000251,0.002078,3.835314
east rest,5.000000,0.000209,0.001770,5.345267
east cleared,5.000000,0.000209,0.001770,3.936499
east exit,4.000000,0.000167,0.001453,3.713356
east area,5.000000,0.000209,0.001770,5.663720
east st,3.000000,0.000125,0.001126,4.301142
east west,3.000000,0.000125,0.001126,5.286426
east hook,3.000000,0.000125,0.001126,7.009193
east cr,13.000000,0.000543,0.004083,5.836472
east updated,3.000000,0.000125,0.001126,3.735829
east allamuchy,5.000000,0.000209,0.001770,6.490399
east interchange,4.000000,0.000167,0.001453,6.198262
east nj,5.000000,0.000209,0.001770,4.565108
east rd,6.000000,0.000251,0.002078,5.021318
east toll,3.000000,0.000125,0.001126,5.785417
east river,3.000000,0.000125,0.001126,7.009193
east village,4.000000,0.000167,0.001453,6.508417
song person,4.000000,0.000167,0.001453,5.687437
place world,3.000000,0.000125,0.001126,4.580375
special event,5.000000,0.000209,0.001770,6.826871
special eb,3.000000,0.000125,0.001126,4.896228
does people,3.000000,0.000125,0.001126,2.871992
does think,3.000000,0.000125,0.001126,3.365564
does fuck,3.000000,0.000125,0.001126,4.058711
does know,4.000000,0.000167,0.001453,3.196488
does want,3.000000,0.000125,0.001126,3.081177
does facebookphonenumber,3.000000,0.000125,0.001126,4.892937
does service,6.000000,0.000251,0.002078,4.329002
does facebook,6.000000,0.000251,0.002078,4.438201
does customer,6.000000,0.000251,0.002078,4.518244
united states,11.000000,0.000460,0.003532,8.760461
jerry jones,4.000000,0.000167,0.001453,9.224766
thomaskeister rsi,6.000000,0.000251,0.002078,8.916465
thomaskeister senatorshoshana,6.000000,0.000251,0.002078,9.070616
vp realdonaldtrump,3.000000,0.000125,0.001126,3.589977
vp did,3.000000,0.000125,0.001126,4.383207
rt ave,3.000000,0.000125,0.001126,7.232336
rt nb,3.000000,0.000125,0.001126,6.280327
rt communipaw,3.000000,0.000125,0.001126,9.224766
gun control,3.000000,0.000125,0.001126,7.684321
issue trump,6.000000,0.000251,0.002078,4.372736
issue law,3.000000,0.000125,0.001126,5.704963
issue artusalawfirm,5.000000,0.000209,0.001770,7.550790
issue circuit,3.000000,0.000125,0.001126,7.039964
issue thetrumpreport,8.000000,0.000334,0.002675,7.550790
issue jerseycitylawyer,30.000000,0.001253,0.008375,7.550790
issue cms,3.000000,0.000125,0.001126,7.550790
issue artusa,3.000000,0.000125,0.001126,7.263108
issue firm,3.000000,0.000125,0.001126,7.550790
suspends weeks,3.000000,0.000125,0.001126,7.972003
suspends hill,5.000000,0.000209,0.001770,8.160056
suspends jemele,5.000000,0.000209,0.001770,8.482829
jemele weeks,3.000000,0.000125,0.001126,6.719240
jemele hill,16.000000,0.000668,0.004887,8.070443
exciting facebook,4.000000,0.000167,0.001453,6.372135
exciting offers,4.000000,0.000167,0.001453,8.937084
exciting provided,4.000000,0.000167,0.001453,9.407088
author fulltimedad,3.000000,0.000125,0.001126,9.407088
author writeordielifestyle,3.000000,0.000125,0.001126,9.407088
dance love,3.000000,0.000125,0.001126,4.187814
worst thing,3.000000,0.000125,0.001126,5.235782
shot solution,3.000000,0.000125,0.001126,6.911131
shot provider,3.000000,0.000125,0.001126,8.451576
closure ny,4.000000,0.000167,0.001453,4.203081
closure directions,12.000000,0.000501,0.003809,5.936157
closure palenville,4.000000,0.000167,0.001453,8.308476
closure wb,4.000000,0.000167,0.001453,5.718208
closure exit,8.000000,0.000334,0.002675,5.600425
closure cr,6.000000,0.000251,0.002078,6.257205
directions ny,23.000000,0.000961,0.006676,3.685323
directions main,4.000000,0.000167,0.001453,5.348371
directions avenue,15.000000,0.000627,0.004622,4.559913
directions jersey,6.000000,0.000251,0.002078,3.832023
directions street,19.000000,0.000794,0.005667,4.747031
directions start,8.000000,0.000334,0.002675,4.501073
directions line,6.000000,0.000251,0.002078,4.079859
directions town,8.000000,0.000334,0.002675,4.697783
directions construction,11.000000,0.000460,0.003532,3.368415
directions east,7.000000,0.000292,0.002380,4.203238
directions palenville,4.000000,0.000167,0.001453,6.041518
directions north,6.000000,0.000251,0.002078,4.367541
directions road,8.000000,0.000334,0.002675,4.942905
directions incident,14.000000,0.000585,0.004354,3.362455
directions streetherald,9.000000,0.000376,0.002965,6.446983
directions square,9.000000,0.000376,0.002965,5.033289
directions station,43.000000,0.001796,0.011357,5.204237
directions cleared,13.000000,0.000543,0.004083,3.818975
directions exit,24.000000,0.001003,0.006924,4.432080
directions church,5.000000,0.000209,0.001770,5.011898
directions broadway,3.000000,0.000125,0.001126,4.549863
directions st,9.000000,0.000376,0.002965,4.326719
directions lots,7.000000,0.000292,0.002380,5.753836
directions bound,13.000000,0.000543,0.004083,5.716095
directions grand,4.000000,0.000167,0.001453,4.655223
directions hook,3.000000,0.000125,0.001126,5.936157
directions truck,4.000000,0.000167,0.001453,4.575181
directions hamilton,3.000000,0.000125,0.001126,4.906538
directions cr,18.000000,0.000752,0.005409,5.088859
directions south,9.000000,0.000376,0.002965,5.178471
directions county,4.000000,0.000167,0.001453,4.837545
directions streethudson,6.000000,0.000251,0.002078,6.446983
directions yards,6.000000,0.000251,0.002078,6.292832
directions streetharlem,7.000000,0.000292,0.002380,6.446983
directions ferry,3.000000,0.000125,0.001126,5.753836
directions utica,4.000000,0.000167,0.001453,5.636053
directions nj,8.000000,0.000334,0.002675,3.962076
directions tonnelle,4.000000,0.000167,0.001453,5.887367
directions rd,23.000000,0.000961,0.006676,5.292018
directions wassaic,4.000000,0.000167,0.001453,6.446983
directions parkway,12.000000,0.000501,0.003809,5.194220
directions paulmier,4.000000,0.000167,0.001453,6.446983
directions route,8.000000,0.000334,0.002675,5.753836
directions wantagh,4.000000,0.000167,0.001453,6.446983
directions toline,5.000000,0.000209,0.001770,6.110511
directions broadwayeastern,6.000000,0.000251,0.002078,5.753836
directions highway,3.000000,0.000125,0.001126,6.446983
directions village,4.000000,0.000167,0.001453,5.435382
directions gowanus,4.000000,0.000167,0.001453,6.041518
directions mountain,6.000000,0.000251,0.002078,6.159301
directions routepulaski,4.000000,0.000167,0.001453,6.446983
directions skyway,4.000000,0.000167,0.001453,6.446983
directions ralph,3.000000,0.000125,0.001126,6.446983
directions hudson,3.000000,0.000125,0.001126,6.159301
directions caton,4.000000,0.000167,0.001453,5.753836
directions avenueocean,4.000000,0.000167,0.001453,6.446983
directions ridgeway,3.000000,0.000125,0.001126,6.446983
past week,3.000000,0.000125,0.001126,4.851108
past future,4.000000,0.000167,0.001453,6.930549
hold team,5.000000,0.000209,0.001770,5.286426
hold facebookcustomerservice,5.000000,0.000209,0.001770,5.422558
hold instant,5.000000,0.000209,0.001770,8.040996
gilbert doctorow,3.000000,0.000125,0.001126,10.611061
happens reason,3.000000,0.000125,0.001126,6.804398
knot gala,3.000000,0.000125,0.001126,9.812553
theknot theknotgala,3.000000,0.000125,0.001126,9.917914
halloween party,3.000000,0.000125,0.001126,6.298027
halloween costume,3.000000,0.000125,0.001126,7.566538
halloween saturday,3.000000,0.000125,0.001126,6.991174
brain like,3.000000,0.000125,0.001126,3.530286
potus cabinet,3.000000,0.000125,0.001126,7.733111
power people,4.000000,0.000167,0.001453,4.246310
ladies gentlemen,3.000000,0.000125,0.001126,8.819301
autumn leaves,4.000000,0.000167,0.001453,8.596158
sent email,3.000000,0.000125,0.001126,8.413836
sent leadsopenwavecompcom,3.000000,0.000125,0.001126,9.512448
bed like,3.000000,0.000125,0.001126,3.111576
bed early,4.000000,0.000167,0.001453,5.629740
lay head,3.000000,0.000125,0.001126,6.976403
getting today,3.000000,0.000125,0.001126,3.171501
getting sleep,3.000000,0.000125,0.001126,4.192152
getting ready,4.000000,0.000167,0.001453,4.818810
getting early,4.000000,0.000167,0.001453,5.033219
later today,3.000000,0.000125,0.001126,4.840659
play know,3.000000,0.000125,0.001126,3.589977
play football,3.000000,0.000125,0.001126,6.362565
single cases,3.000000,0.000125,0.001126,7.336015
single dvd,3.000000,0.000125,0.001126,7.777847
hey realdonaldtrump,4.000000,0.000167,0.001453,3.615295
hey know,3.000000,0.000125,0.001126,3.376403
building lit,3.000000,0.000125,0.001126,7.187884
building columbusday,3.000000,0.000125,0.001126,8.063353
story project,4.000000,0.000167,0.001453,6.200285
knows exactly,3.000000,0.000125,0.001126,6.593677
hurt bad,3.000000,0.000125,0.001126,5.704963
omg feels,3.000000,0.000125,0.001126,6.398110
incredible essence,3.000000,0.000125,0.001126,9.407088
share birthday,3.000000,0.000125,0.001126,5.292941
share requirement,3.000000,0.000125,0.001126,8.126154
share details,4.000000,0.000167,0.001453,5.986088
share requir,3.000000,0.000125,0.001126,8.126154
read just,3.000000,0.000125,0.001126,2.404629
read job,23.000000,0.000961,0.006676,5.112231
read latest,23.000000,0.000961,0.006676,5.934312
read opening,23.000000,0.000961,0.006676,6.194843
yankees game,4.000000,0.000167,0.001453,5.425073
yankees like,3.000000,0.000125,0.001126,3.252655
yankees win,3.000000,0.000125,0.001126,5.728259
literally day,3.000000,0.000125,0.001126,3.568775
literally just,6.000000,0.000251,0.002078,3.653722
nfl flag,3.000000,0.000125,0.001126,6.362565
nfl players,4.000000,0.000167,0.001453,6.413859
nfl nhl,3.000000,0.000125,0.001126,7.461178
listening using,11.000000,0.000460,0.003532,6.947499
listening coke,12.000000,0.000501,0.003809,8.059015
listening lilgokuhot,23.000000,0.000961,0.006676,8.213165
listening weedampcoffee,11.000000,0.000460,0.003532,8.213165
listening walkampa,12.000000,0.000501,0.003809,8.213165
books great,9.000000,0.000376,0.002965,5.263072
books ideas,9.000000,0.000376,0.002965,7.692289
books photos,9.000000,0.000376,0.002965,7.743583
nice day,3.000000,0.000125,0.001126,3.042681
nice nyc,4.000000,0.000167,0.001453,3.669871
nice historic,14.000000,0.000585,0.004354,7.386487
nice change,3.000000,0.000125,0.001126,4.768483
nice tour,10.000000,0.000418,0.003251,6.878164
care people,3.000000,0.000125,0.001126,3.359007
care good,3.000000,0.000125,0.001126,3.152875
speak mind,3.000000,0.000125,0.001126,5.901531
did just,3.000000,0.000125,0.001126,1.887938
did like,3.000000,0.000125,0.001126,2.012964
did u,6.000000,0.000251,0.002078,3.921047
did know,5.000000,0.000209,0.001770,3.102274
did say,6.000000,0.000251,0.002078,4.140261
did expect,3.000000,0.000125,0.001126,5.587180
maybe come,3.000000,0.000125,0.001126,4.503790
law firm,3.000000,0.000125,0.001126,8.765234
lil goku,11.000000,0.000460,0.003532,8.067314
forgot process,3.000000,0.000125,0.001126,6.900202
forgot gmail,11.000000,0.000460,0.003532,8.264024
forgot password,11.000000,0.000460,0.003532,7.976342
mention won,3.000000,0.000125,0.001126,7.917936
mention film,3.000000,0.000125,0.001126,7.866643
mention nvotfootball,3.000000,0.000125,0.001126,9.763763
things just,3.000000,0.000125,0.001126,2.293403
things like,3.000000,0.000125,0.001126,2.418429
things want,3.000000,0.000125,0.001126,3.169284
